transaction_id,customer_id,transaction_date,transaction_time,hour_of_day,is_weekend,is_night_transaction,country,city,merchant_category,payment_method,device_type,customer_age,credit_score,account_age_years,account_balance,transaction_amount,num_prev_transactions,transaction_freq_monthly,distance_from_home_km,time_since_last_txn_hrs,is_international,failed_attempts,pin_changed_recently,is_fraud,fraud_type
TXN0000001521,CUST00054913,2022-03-25,10:49:00,10,0,0,Mexico,Mumbai,Education,Credit Card,Mobile,46,502,2.2,7830.75,177.43,163,19,52.0,5.33,1,1,0,0,
TXN0000001522,CUST00034009,2022-12-07,05:24:00,5,0,1,India,Munich,Utilities,Cheque,Mobile,37,685,4.7,5906.82,150.14,135,18,3.8,36.5,1,1,1,0,
TXN0000001523,CUST00131133,2020-07-24,17:37:00,17,0,0,Brazil,Guadalajara,ATM Withdrawal,Bank Transfer,Mobile,75,605,3.6,253.2,18.28,138,25,14.8,9.81,0,0,0,0,
TXN0000001524,CUST00083560,2022-02-28,08:27:00,8,0,0,USA,Tokyo,Electronics,Credit Card,Tablet,39,710,0.7,5255.17,614.55,150,19,5.6,0.49,0,0,0,0,
TXN0000001525,CUST00055338,2022-11-03,11:00:00,11,0,0,Australia,New York,Entertainment,Credit Card,ATM,52,710,8.0,5258.85,17.94,156,20,1.8,8.2,0,1,0,0,
TXN0000001526,CUST00110617,2022-06-19,09:24:00,9,1,0,Brazil,Guadalajara,Gaming,Credit Card,Desktop,50,628,5.2,4250.46,115.26,182,28,6.5,37.01,0,0,0,0,
TXN0000001527,CUST00013351,2022-01-19,21:42:00,21,0,0,Canada,Osaka,Grocery,Bank Transfer,ATM,42,824,12.1,46834.88,766.8,146,26,43.1,25.78,0,0,0,0,
TXN0000001528,CUST00024355,2021-11-30,01:30:00,1,0,1,Germany,Paris,Clothing,Bank Transfer,Mobile,18,659,8.7,5992.79,71.66,153,18,8.1,10.51,0,0,0,0,
TXN0000001529,CUST00045187,2021-05-22,04:28:00,4,1,1,Germany,Osaka,Crypto Exchange,Debit Card,Mobile,28,718,2.7,10784.02,33.08,136,17,4.3,8.93,0,0,0,0,
TXN0000001530,CUST00028146,2023-09-04,23:24:00,23,0,1,Canada,Mexico City,Crypto Exchange,Mobile Payment,Tablet,43,563,0.6,63764.56,137.65,158,11,63.0,21.91,0,0,0,0,
TXN0000001531,CUST00165093,2020-03-22,08:47:00,8,1,0,Brazil,Lyon,Education,Credit Card,Desktop,18,686,6.8,22590.54,19.15,174,19,13.2,21.86,1,0,0,0,
TXN0000001532,CUST00086124,2022-09-29,00:55:00,0,0,1,Germany,Berlin,Utilities,Mobile Payment,Mobile,34,662,3.8,29798.93,214.8,147,22,5.6,12.36,0,4,0,0,
TXN0000001533,CUST00020582,2020-10-23,17:58:00,17,0,0,India,Paris,Crypto Exchange,Credit Card,Mobile,33,607,8.7,34940.26,36.52,164,21,39.9,4.62,0,3,0,0,
TXN0000001534,CUST00088930,2024-03-16,02:55:00,2,1,1,Japan,Paris,Fuel,Debit Card,Mobile,54,772,1.0,984.78,211.56,152,20,1.5,14.34,0,0,0,0,
TXN0000001535,CUST00023052,2020-07-31,10:29:00,10,0,0,Japan,Los Angeles,Grocery,Credit Card,Mobile,34,743,1.9,28320.46,22.4,136,30,6.8,5.06,0,0,0,0,
TXN0000001536,CUST00051475,2020-09-30,21:17:00,21,0,0,USA,New York,Entertainment,Bank Transfer,Mobile,43,651,6.9,29853.67,122.71,175,20,33.5,5.83,0,0,0,0,
TXN0000001537,CUST00091749,2023-08-10,03:07:00,3,0,1,India,Melbourne,Crypto Exchange,Debit Card,Tablet,47,684,17.1,6888.12,38.16,143,19,30.9,25.59,1,1,0,0,
TXN0000001538,CUST00125996,2021-05-05,14:10:00,14,0,0,UK,London,Utilities,Credit Card,Desktop,52,733,2.6,47125.26,20.65,153,23,44.0,29.04,0,0,0,0,
TXN0000001539,CUST00069627,2024-06-03,21:04:00,21,0,0,India,Mexico City,Utilities,Mobile Payment,Mobile,37,621,2.3,6728.52,89.79,153,20,15.5,1.1,0,0,0,0,
TXN0000001540,CUST00006961,2024-12-07,20:36:00,20,1,0,France,Munich,ATM Withdrawal,Debit Card,Mobile,22,558,0.3,11441.77,43.54,143,18,3.8,6.01,0,5,0,1,Card Cloning
TXN0000001541,CUST00166845,2024-10-17,10:13:00,10,0,0,Japan,Berlin,ATM Withdrawal,Credit Card,Mobile,55,615,11.6,536.6,64.19,161,17,9.5,1.62,0,0,0,0,
TXN0000001542,CUST00152593,2020-05-19,12:54:00,12,0,0,USA,Toronto,Electronics,Mobile Payment,Desktop,37,715,1.1,1782.19,314.93,154,20,20.5,5.2,1,0,0,0,
TXN0000001543,CUST00180554,2021-05-08,03:15:00,3,1,1,Mexico,Toronto,Grocery,Crypto,Desktop,19,669,5.5,3569.95,11.22,139,22,0.5,8.03,0,4,0,0,
TXN0000001544,CUST00036409,2020-08-24,22:59:00,22,0,1,USA,Vancouver,Crypto Exchange,Debit Card,Tablet,39,702,15.9,13834.08,68.19,172,19,5.4,37.2,0,0,0,0,
TXN0000001545,CUST00094007,2021-08-18,03:59:00,3,0,1,USA,Melbourne,Electronics,Credit Card,ATM,79,841,6.6,3198.41,465.99,160,22,42.2,9.87,1,0,0,0,
TXN0000001546,CUST00057135,2020-01-14,06:25:00,6,0,1,USA,Mexico City,Online Shopping,Debit Card,POS Terminal,33,670,8.9,13629.58,13.85,145,12,20.2,8.9,0,0,0,0,
TXN0000001547,CUST00151564,2023-05-28,18:52:00,18,1,0,India,Rio,Education,Bank Transfer,Tablet,50,795,7.4,5793.7,227.15,156,21,37.3,16.78,0,0,1,0,
TXN0000001548,CUST00132414,2024-03-03,10:36:00,10,1,0,USA,Mumbai,Travel,Credit Card,Mobile,33,769,1.3,9752.89,693.13,151,20,38.5,6.62,0,0,0,0,
TXN0000001549,CUST00175696,2022-12-19,17:08:00,17,0,0,USA,Berlin,Restaurant,Debit Card,Mobile,47,804,11.4,4422.02,15.67,138,28,10.2,5.79,0,0,0,0,
TXN0000001550,CUST00090328,2022-10-07,20:24:00,20,0,0,India,Sydney,Entertainment,Bank Transfer,Mobile,46,850,5.8,1401.03,83.2,124,18,23.1,2.83,0,0,0,0,
TXN0000001551,CUST00131411,2023-12-14,19:33:00,19,0,0,Canada,Osaka,ATM Withdrawal,Bank Transfer,Mobile,57,570,1.4,29092.94,66.56,151,23,55.3,3.65,0,0,0,0,
TXN0000001552,CUST00143327,2024-03-09,23:59:00,23,1,1,France,São Paulo,Restaurant,Bank Transfer,Mobile,55,696,5.6,5689.43,11.99,144,18,13.1,1.17,1,0,0,0,
TXN0000001553,CUST00182933,2024-07-09,06:55:00,6,0,1,USA,Manchester,Education,Mobile Payment,ATM,18,770,2.0,8213.78,31.55,144,31,9.3,37.12,0,0,0,0,
TXN0000001554,CUST00011345,2023-03-26,20:03:00,20,1,0,USA,Mexico City,Gaming,Credit Card,ATM,18,642,11.4,11801.27,59.8,149,25,4.7,21.77,0,1,0,0,
TXN0000001555,CUST00132823,2024-12-15,18:00:00,18,1,0,India,Lyon,Online Shopping,Mobile Payment,POS Terminal,39,711,9.9,5925.0,18.63,128,24,34.5,4.07,0,1,1,0,
TXN0000001556,CUST00185829,2021-05-02,16:41:00,16,1,0,India,Sydney,Restaurant,Debit Card,Desktop,55,743,0.6,5128.5,33.13,156,25,3.2,10.34,0,0,0,0,
TXN0000001557,CUST00067958,2024-02-18,12:09:00,12,1,0,USA,Mumbai,Restaurant,Debit Card,Tablet,48,724,9.7,18758.01,21.63,170,20,0.7,37.3,0,0,0,0,
TXN0000001558,CUST00105424,2021-10-01,16:49:00,16,0,0,USA,Melbourne,Healthcare,Credit Card,Desktop,57,602,2.4,41482.35,16.85,145,28,3.3,4.09,0,0,0,0,
TXN0000001559,CUST00058054,2021-09-15,08:42:00,8,0,0,USA,Toronto,Crypto Exchange,Credit Card,Mobile,43,736,3.5,13722.73,33.87,142,25,59.7,19.7,0,0,0,0,
TXN0000001560,CUST00146969,2024-09-27,13:51:00,13,0,0,UK,Tokyo,Healthcare,Debit Card,Mobile,38,649,10.6,7868.79,21.41,134,17,3.2,7.17,0,0,0,0,
TXN0000001561,CUST00186834,2022-01-19,20:59:00,20,0,0,Canada,Los Angeles,Gaming,Debit Card,Mobile,79,792,3.4,5474.84,17.91,130,16,6.5,0.8,1,0,0,0,
TXN0000001562,CUST00193625,2020-08-27,23:27:00,23,0,1,UK,São Paulo,Utilities,Crypto,Mobile,74,624,4.4,17624.82,55.39,125,18,11.7,2.77,0,4,0,0,
TXN0000001563,CUST00077455,2023-09-04,20:00:00,20,0,0,USA,New York,ATM Withdrawal,Debit Card,Mobile,45,613,1.4,6310.42,38.4,166,17,7.5,23.25,0,1,0,0,
TXN0000001564,CUST00090601,2020-11-09,05:03:00,5,0,1,Canada,Toronto,Travel,Debit Card,POS Terminal,27,786,0.1,669.61,229.4,164,22,11.6,39.96,0,0,0,0,
TXN0000001565,CUST00122733,2024-01-04,22:01:00,22,0,1,Brazil,Munich,Education,Credit Card,Mobile,32,748,0.7,2321.47,21.8,158,21,88.7,2.11,0,0,0,1,Synthetic Identity
TXN0000001566,CUST00159008,2022-07-09,12:49:00,12,1,0,USA,Manchester,Gaming,Bank Transfer,Tablet,68,673,4.4,3251.05,31.03,150,16,4.5,3.66,0,0,1,0,
TXN0000001567,CUST00037642,2023-10-02,22:21:00,22,0,1,Canada,Sydney,Gaming,Credit Card,Mobile,40,706,5.7,35620.26,35.22,150,14,9.7,0.31,0,0,0,0,
TXN0000001568,CUST00029712,2020-10-18,19:10:00,19,1,0,USA,Delhi,Clothing,Credit Card,Mobile,43,644,5.0,3471.51,182.52,131,14,56.3,17.99,0,0,0,0,
TXN0000001569,CUST00070343,2020-11-02,05:47:00,5,0,1,Canada,Munich,Entertainment,Debit Card,Mobile,79,741,7.1,5246.63,121.12,153,12,13.1,15.19,0,0,0,0,
TXN0000001570,CUST00106897,2023-05-03,02:50:00,2,0,1,USA,Rio,Crypto Exchange,Credit Card,Mobile,45,775,0.5,18328.97,19.35,155,16,2.1,11.36,0,0,0,0,
TXN0000001571,CUST00143255,2023-11-28,22:48:00,22,0,1,USA,Rio,Jewelry,Bank Transfer,Mobile,62,685,8.1,14327.22,838.54,148,24,3.2,5.51,0,2,0,0,
TXN0000001572,CUST00087834,2022-10-14,18:42:00,18,0,0,USA,Vancouver,Healthcare,Credit Card,Mobile,56,571,21.5,1628.29,78.93,157,17,4.1,4.64,0,0,0,0,
TXN0000001573,CUST00056277,2020-12-29,08:48:00,8,0,0,UK,Los Angeles,Clothing,Bank Transfer,Mobile,52,694,2.2,56462.29,12.66,148,19,34.7,2.31,0,1,0,0,
TXN0000001574,CUST00019542,2021-09-07,08:43:00,8,0,0,India,Vancouver,Clothing,Credit Card,Mobile,49,641,12.2,5482.56,30.73,163,22,3.9,16.5,0,0,0,0,
TXN0000001575,CUST00094458,2022-10-02,20:22:00,20,1,0,Germany,Guadalajara,Clothing,Credit Card,Tablet,22,726,18.6,2592.26,103.94,155,19,0.2,17.99,0,0,0,0,
TXN0000001576,CUST00044814,2023-04-02,15:01:00,15,1,0,Canada,Manchester,Grocery,Debit Card,Desktop,28,717,3.9,16530.41,22.47,157,25,7.3,13.92,0,0,0,0,
TXN0000001577,CUST00168271,2020-09-26,23:11:00,23,1,1,USA,Tokyo,Gaming,Credit Card,Mobile,51,652,1.3,3791.34,34.7,153,24,59.4,40.86,0,0,0,0,
TXN0000001578,CUST00139893,2020-12-24,14:38:00,14,0,0,India,Delhi,Healthcare,Mobile Payment,Mobile,22,817,1.3,14389.26,240.09,163,24,35.0,23.24,0,1,0,0,
TXN0000001579,CUST00024071,2023-03-25,18:20:00,18,1,0,UK,Munich,Travel,Debit Card,Mobile,41,747,21.5,1819.24,238.44,152,19,18.1,5.22,1,0,0,0,
TXN0000001580,CUST00142195,2024-08-05,08:06:00,8,0,0,USA,Osaka,Crypto Exchange,Debit Card,Mobile,35,720,0.9,8463.35,68.21,166,23,11.9,12.67,1,0,0,0,
TXN0000001581,CUST00080560,2021-01-10,19:09:00,19,1,0,France,Los Angeles,ATM Withdrawal,Credit Card,Mobile,59,636,8.8,29987.11,40.69,142,20,107.1,6.09,0,0,0,0,
TXN0000001582,CUST00041787,2021-05-12,09:10:00,9,0,0,India,Berlin,Gaming,Debit Card,Desktop,36,732,6.8,26190.8,165.66,157,19,28.5,2.6,0,0,0,0,
TXN0000001583,CUST00137810,2023-01-27,23:57:00,23,0,1,Mexico,New York,Travel,Credit Card,POS Terminal,56,614,4.9,13548.27,136.64,133,26,4.1,38.73,0,3,0,0,
TXN0000001584,CUST00036063,2024-04-30,03:52:00,3,0,1,India,London,Online Shopping,Bank Transfer,POS Terminal,31,837,2.5,2205.35,47.6,131,12,87.1,21.58,0,3,0,0,
TXN0000001585,CUST00185310,2023-12-26,05:35:00,5,0,1,Brazil,São Paulo,Healthcare,Mobile Payment,Mobile,53,729,3.7,1283.24,26.29,145,15,43.6,13.56,0,0,0,0,
TXN0000001586,CUST00051572,2020-01-20,09:51:00,9,0,0,Canada,London,Travel,Credit Card,Desktop,18,612,1.1,1966.38,395.31,150,18,1.8,6.56,0,0,1,0,
TXN0000001587,CUST00025511,2021-10-16,01:31:00,1,1,1,USA,Manchester,Restaurant,Mobile Payment,Mobile,59,646,1.8,6772.03,13.26,160,16,10.0,9.48,0,0,0,0,
TXN0000001588,CUST00019427,2024-06-07,04:41:00,4,0,1,Japan,London,ATM Withdrawal,Bank Transfer,Mobile,52,539,0.4,5709.59,97.59,145,24,26.6,18.15,0,0,1,0,
TXN0000001589,CUST00037266,2023-06-06,21:21:00,21,0,0,India,Tokyo,Crypto Exchange,Credit Card,Mobile,34,753,0.1,13551.46,145.8,159,23,2.1,14.96,0,0,0,0,
TXN0000001590,CUST00148923,2020-05-13,06:21:00,6,0,1,India,São Paulo,Fuel,Debit Card,POS Terminal,29,691,2.9,33814.3,57.53,171,28,3.1,6.54,0,1,0,0,
TXN0000001591,CUST00066151,2021-09-12,23:33:00,23,1,1,Mexico,London,Education,Debit Card,Tablet,64,628,2.0,3746.61,7.89,139,25,0.0,13.88,0,0,1,0,
TXN0000001592,CUST00087313,2024-07-25,20:26:00,20,0,0,Brazil,Munich,Healthcare,Debit Card,Mobile,43,716,1.1,5580.99,107.37,146,20,23.1,13.72,0,0,0,0,
TXN0000001593,CUST00089614,2023-08-07,00:56:00,0,0,1,Germany,Paris,Online Shopping,Credit Card,Mobile,63,536,3.2,15930.46,47.34,162,24,30.3,14.96,0,0,0,0,
TXN0000001594,CUST00074911,2020-05-24,01:14:00,1,1,1,India,Tokyo,Grocery,Bank Transfer,Mobile,25,672,1.0,126573.33,167.25,125,25,19.1,6.82,0,0,0,0,
TXN0000001595,CUST00052376,2021-09-04,16:48:00,16,1,0,USA,Melbourne,Crypto Exchange,Debit Card,Tablet,69,730,2.9,6921.81,79.48,143,19,28.7,21.81,0,0,0,0,
TXN0000001596,CUST00121827,2024-12-24,12:14:00,12,0,0,USA,Manchester,Fuel,Debit Card,Tablet,36,600,2.4,2372.15,43.5,147,19,31.5,35.17,0,0,1,0,
TXN0000001597,CUST00035436,2020-03-25,23:08:00,23,0,1,Mexico,Tokyo,Education,Mobile Payment,Mobile,51,615,1.3,766.71,74.24,156,11,17.8,0.94,0,4,0,0,
TXN0000001598,CUST00096444,2022-03-01,02:32:00,2,0,1,USA,São Paulo,Gaming,Debit Card,POS Terminal,33,640,2.9,27879.2,145.05,139,23,4.5,10.92,0,1,0,0,
TXN0000001599,CUST00188205,2023-05-31,06:00:00,6,0,1,India,Munich,Grocery,Credit Card,Desktop,51,611,0.9,7460.07,38.4,162,22,4.9,0.21,0,2,0,0,
TXN0000001600,CUST00134056,2022-07-05,07:23:00,7,0,0,USA,Los Angeles,Jewelry,Debit Card,ATM,70,690,6.1,9263.95,60.78,162,27,1.2,16.17,0,0,0,0,
TXN0000001601,CUST00151735,2020-11-23,19:30:00,19,0,0,India,São Paulo,Entertainment,Credit Card,Mobile,40,744,4.8,6669.31,37.02,140,14,6.5,2.11,0,0,0,0,
TXN0000001602,CUST00023511,2020-12-09,14:56:00,14,0,0,India,Vancouver,Travel,Credit Card,Mobile,51,629,15.7,26225.39,154.68,150,18,36.2,4.73,0,0,0,0,
TXN0000001603,CUST00172071,2022-11-04,06:14:00,6,0,1,UK,Los Angeles,Clothing,Debit Card,Mobile,28,647,0.4,9010.0,18.95,149,24,2.4,3.93,0,0,0,0,
TXN0000001604,CUST00187919,2023-12-30,19:37:00,19,1,0,India,Mumbai,Utilities,Debit Card,ATM,53,740,3.5,3275.56,189.46,141,14,4.6,9.11,0,0,0,0,
TXN0000001605,CUST00094072,2023-01-30,01:35:00,1,0,1,Brazil,Osaka,Restaurant,Mobile Payment,Mobile,67,761,0.2,27926.08,47.37,165,26,3.6,6.82,0,1,0,0,
TXN0000001606,CUST00006641,2024-04-16,11:08:00,11,0,0,USA,Melbourne,Healthcare,Credit Card,Mobile,29,612,2.4,7573.0,19.19,144,26,1.6,30.73,0,0,0,0,
TXN0000001607,CUST00044548,2022-05-05,17:58:00,17,0,0,Brazil,Tokyo,Healthcare,Debit Card,Desktop,18,699,4.1,19238.37,12.5,150,25,80.5,25.58,0,0,0,0,
TXN0000001608,CUST00054621,2024-11-28,05:38:00,5,0,1,Brazil,London,Online Shopping,Debit Card,Mobile,45,630,5.2,5041.37,102.75,161,22,3.8,4.28,0,0,0,0,
TXN0000001609,CUST00146390,2024-10-16,20:25:00,20,0,0,Mexico,Paris,Electronics,Credit Card,Mobile,36,627,1.4,35212.34,1226.56,161,18,26.7,12.62,0,0,0,0,
TXN0000001610,CUST00115609,2022-12-25,06:18:00,6,1,1,Australia,London,Fuel,Mobile Payment,Mobile,41,781,0.7,41930.36,35.07,140,14,8.8,0.2,0,1,0,1,Friendly Fraud
TXN0000001611,CUST00007565,2022-07-06,17:51:00,17,0,0,Japan,Rio,Clothing,Credit Card,Desktop,74,669,15.6,18162.75,167.36,153,14,9.7,1.81,0,0,0,0,
TXN0000001612,CUST00158418,2023-03-26,19:16:00,19,1,0,Germany,Berlin,Education,Debit Card,Mobile,57,694,7.1,19310.4,129.83,159,21,8.4,9.4,0,0,0,0,
TXN0000001613,CUST00113825,2022-04-01,14:52:00,14,0,0,UK,Berlin,Restaurant,Credit Card,Mobile,67,591,7.4,17277.02,62.0,149,26,7.7,21.51,0,0,0,0,
TXN0000001614,CUST00079274,2022-11-11,16:43:00,16,0,0,UK,Osaka,Restaurant,Mobile Payment,Mobile,51,578,1.3,8535.99,248.25,167,17,1.1,14.15,0,3,0,0,
TXN0000001615,CUST00074860,2022-09-16,20:51:00,20,0,0,USA,Manchester,Education,Bank Transfer,POS Terminal,24,590,10.3,3447.29,106.55,143,26,12.1,3.87,1,0,0,0,
TXN0000001616,CUST00110018,2021-08-16,12:32:00,12,0,0,USA,London,Grocery,Debit Card,Desktop,29,643,0.7,2187.91,33.08,156,26,3.8,5.39,0,5,0,0,
TXN0000001617,CUST00123619,2022-03-15,02:59:00,2,0,1,India,Vancouver,Clothing,Debit Card,POS Terminal,46,850,1.7,52428.99,333.39,125,17,2.0,22.74,0,0,0,0,
TXN0000001618,CUST00183466,2021-05-23,15:52:00,15,1,0,Australia,Guadalajara,Entertainment,Debit Card,ATM,40,696,8.7,6958.57,20.1,157,17,0.4,42.15,0,0,0,0,
TXN0000001619,CUST00197154,2020-08-11,04:30:00,4,0,1,Mexico,Delhi,Restaurant,Debit Card,Desktop,59,683,1.2,4196.44,82.86,150,23,92.7,4.92,0,0,0,0,
TXN0000001620,CUST00125342,2021-11-26,21:01:00,21,0,0,India,Sydney,Gaming,Crypto,POS Terminal,51,614,7.9,11762.43,13.67,130,24,25.2,5.24,0,0,0,0,
TXN0000001621,CUST00029431,2023-02-20,07:56:00,7,0,0,USA,São Paulo,ATM Withdrawal,Credit Card,ATM,36,842,3.0,97435.73,64.06,138,17,15.4,0.88,0,0,0,0,
TXN0000001622,CUST00027789,2020-01-08,04:15:00,4,0,1,USA,Guadalajara,Gaming,Credit Card,Tablet,30,690,3.6,21640.49,42.17,155,24,4.0,3.65,0,0,0,0,
TXN0000001623,CUST00179616,2023-10-30,14:12:00,14,0,0,India,London,Travel,Credit Card,Mobile,53,702,4.2,40629.57,70.18,142,22,2.3,4.76,0,0,0,0,
TXN0000001624,CUST00144992,2020-02-27,16:48:00,16,0,0,USA,Delhi,Clothing,Crypto,Mobile,18,704,18.6,6362.2,29.26,120,26,8.3,42.66,1,0,0,0,
TXN0000001625,CUST00069347,2022-04-27,23:15:00,23,0,1,USA,Mumbai,Clothing,Credit Card,Mobile,44,733,4.0,3733.44,16.73,140,22,4.5,9.2,0,0,0,0,
TXN0000001626,CUST00096123,2023-05-11,08:35:00,8,0,0,Canada,Berlin,Jewelry,Mobile Payment,Mobile,54,664,4.1,4813.17,1845.14,138,24,23.5,2.99,0,0,1,0,
TXN0000001627,CUST00039975,2023-12-25,08:08:00,8,0,0,Brazil,Osaka,Restaurant,Debit Card,Mobile,31,607,5.7,2047.27,51.42,142,24,15.2,2.65,1,1,0,0,
TXN0000001628,CUST00107310,2023-01-06,02:38:00,2,0,1,UK,Osaka,Gaming,Debit Card,ATM,43,712,5.6,1855.04,99.84,156,29,26.9,14.52,0,1,0,0,
TXN0000001629,CUST00016372,2020-03-29,09:44:00,9,1,0,Germany,São Paulo,Crypto Exchange,Credit Card,Mobile,34,606,4.7,36405.3,147.37,130,22,17.5,22.96,0,0,1,0,
TXN0000001630,CUST00045085,2022-10-08,20:33:00,20,1,0,Japan,Lyon,Online Shopping,Credit Card,Mobile,37,756,4.8,690.95,6.12,171,16,59.9,17.37,0,0,0,0,
TXN0000001631,CUST00160702,2020-02-24,20:28:00,20,0,0,Brazil,Munich,Electronics,Cheque,Tablet,29,621,6.1,2988.6,1287.21,156,16,4.0,75.84,0,0,0,0,
TXN0000001632,CUST00182257,2024-09-13,12:17:00,12,0,0,India,Mexico City,Fuel,Debit Card,Tablet,50,815,0.6,3147.15,51.83,129,24,1.9,10.77,1,0,0,0,
TXN0000001633,CUST00061917,2020-09-10,03:25:00,3,0,1,Germany,Osaka,Utilities,Debit Card,Mobile,51,740,16.1,1132.16,190.91,153,22,55.1,6.63,0,2,0,0,
TXN0000001634,CUST00073973,2021-12-18,18:46:00,18,1,0,Germany,Tokyo,Electronics,Debit Card,Mobile,42,581,10.9,39690.56,361.24,156,14,51.5,5.33,0,0,0,0,
TXN0000001635,CUST00193260,2023-02-13,19:01:00,19,0,0,UK,Paris,ATM Withdrawal,Cheque,Desktop,32,681,0.4,3056.48,147.77,140,18,2.9,8.84,0,0,1,0,
TXN0000001636,CUST00012985,2022-05-01,01:46:00,1,1,1,USA,Berlin,Clothing,Debit Card,Mobile,40,789,1.9,1836.15,69.75,137,23,14.7,14.27,0,0,0,0,
TXN0000001637,CUST00033040,2021-04-27,07:25:00,7,0,0,USA,Guadalajara,Healthcare,Credit Card,Mobile,62,633,4.2,1606.28,28.66,171,16,2.3,5.78,0,2,0,0,
TXN0000001638,CUST00085432,2020-07-01,16:52:00,16,0,0,Mexico,Rio,Grocery,Debit Card,Mobile,34,800,10.7,9285.75,47.57,160,21,23.9,25.94,1,0,0,0,
TXN0000001639,CUST00083692,2022-12-27,00:23:00,0,0,1,India,Delhi,Clothing,Bank Transfer,Mobile,33,745,6.4,5422.05,44.62,140,18,21.0,6.8,1,1,0,1,Friendly Fraud
TXN0000001640,CUST00058607,2023-07-21,21:18:00,21,0,0,India,Vancouver,Online Shopping,Bank Transfer,Mobile,59,603,2.7,15943.14,75.25,157,22,47.7,1.07,0,0,0,0,
TXN0000001641,CUST00141689,2020-02-10,15:39:00,15,0,0,France,Delhi,Gaming,Crypto,Mobile,28,699,4.1,78169.14,32.23,139,23,39.3,17.65,0,0,0,0,
TXN0000001642,CUST00102666,2023-09-26,06:10:00,6,0,1,UK,New York,Education,Credit Card,Mobile,27,609,3.8,78129.85,76.51,165,25,9.3,2.54,0,0,0,0,
TXN0000001643,CUST00105374,2021-01-22,10:02:00,10,0,0,India,Guadalajara,Online Shopping,Debit Card,Mobile,49,807,6.1,23423.99,35.09,151,25,33.2,11.16,0,0,0,0,
TXN0000001644,CUST00181145,2024-06-25,19:43:00,19,0,0,Mexico,Lyon,Clothing,Mobile Payment,Desktop,54,668,0.7,3894.47,14.36,142,14,3.9,34.32,0,0,0,0,
TXN0000001645,CUST00024575,2020-09-17,10:23:00,10,0,0,USA,Mumbai,ATM Withdrawal,Mobile Payment,Mobile,35,625,4.7,16799.84,33.71,170,29,6.9,12.78,0,0,0,0,
TXN0000001646,CUST00134503,2022-11-11,21:54:00,21,0,0,Japan,Melbourne,ATM Withdrawal,Credit Card,Mobile,22,626,2.2,5175.5,201.11,143,15,2.3,9.08,0,0,0,0,
TXN0000001647,CUST00143749,2021-09-30,17:46:00,17,0,0,USA,Mumbai,Healthcare,Cheque,ATM,18,640,2.5,3217.79,108.73,138,16,43.5,17.84,0,0,0,0,
TXN0000001648,CUST00141889,2023-12-25,22:06:00,22,0,1,Australia,Sydney,Fuel,Credit Card,Desktop,80,680,14.0,22361.43,8.04,136,20,7.4,45.6,0,0,0,0,
TXN0000001649,CUST00032734,2023-03-29,11:56:00,11,0,0,UK,Berlin,Grocery,Credit Card,Mobile,19,720,4.5,8091.85,57.84,146,22,14.7,4.88,0,1,0,0,
TXN0000001650,CUST00002051,2021-02-07,11:03:00,11,1,0,Australia,Lyon,Healthcare,Mobile Payment,Mobile,37,809,1.8,31620.55,40.84,129,18,18.8,14.61,1,0,0,0,
TXN0000001651,CUST00109997,2020-09-16,07:58:00,7,0,0,India,London,ATM Withdrawal,Credit Card,Mobile,45,560,3.9,2553.93,214.44,171,22,30.6,5.0,0,0,0,0,
TXN0000001652,CUST00033934,2020-02-05,06:00:00,6,0,1,Australia,Mumbai,Entertainment,Credit Card,Desktop,56,615,5.3,27880.98,126.97,136,22,1.3,8.01,0,0,1,0,
TXN0000001653,CUST00024952,2021-01-14,04:54:00,4,0,1,USA,Paris,Healthcare,Mobile Payment,POS Terminal,35,667,1.1,35216.93,55.86,145,29,14.7,29.92,0,0,0,0,
TXN0000001654,CUST00032414,2022-08-17,22:10:00,22,0,1,UK,Mexico City,Gaming,Crypto,Mobile,44,659,5.8,62811.15,55.52,149,13,2.5,7.92,0,0,0,0,
TXN0000001655,CUST00165874,2023-09-19,19:40:00,19,0,0,USA,Mexico City,Jewelry,Credit Card,Desktop,27,642,2.1,90788.99,75.49,153,20,9.7,7.07,1,0,0,0,
TXN0000001656,CUST00186692,2022-04-23,09:50:00,9,1,0,India,London,Healthcare,Debit Card,POS Terminal,18,635,15.8,4407.29,127.57,167,19,24.0,6.39,1,3,0,0,
TXN0000001657,CUST00163986,2022-03-27,10:36:00,10,1,0,UK,Tokyo,Jewelry,Credit Card,Desktop,61,661,6.9,9218.79,226.54,148,19,4.9,26.47,0,0,0,0,
TXN0000001658,CUST00112574,2020-08-13,13:57:00,13,0,0,UK,Melbourne,Gaming,Mobile Payment,Desktop,40,687,5.6,2686.56,20.1,170,23,6.8,1.95,0,0,0,0,
TXN0000001659,CUST00171673,2021-05-18,14:11:00,14,0,0,France,New York,Crypto Exchange,Credit Card,ATM,62,850,8.6,9379.83,235.54,141,16,38.8,3.71,0,2,0,0,
TXN0000001660,CUST00188848,2022-03-26,05:54:00,5,1,1,India,Delhi,Online Shopping,Debit Card,Desktop,32,701,0.7,967.33,80.34,165,11,22.2,2.64,0,1,0,0,
TXN0000001661,CUST00166473,2021-10-18,22:22:00,22,0,1,Australia,Osaka,Clothing,Credit Card,Mobile,38,719,0.8,21469.64,98.48,141,22,10.5,5.92,0,0,0,0,
